nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
湫兮如风凄兮雨,"
                    武汉加油！致敬一线医护人员，一定要平安健康的回来！//@朱一龙工作室:#致敬疫情前线医护人员#  致敬英雄，保护好自己 ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
耳朵和李白,"
                    //@耳朵和李白://@耳朵和李白://@我给绒绒演杂技:#致敬疫情前线医护人员# 大爱无疆//@郑云龙DL:#致敬疫情前线医护人员# ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
王一宝平安喜乐,"
                    致敬前线医护人员，爱你们//@UNIQ-王一博:#致敬疫情前线医护人员#你们辛苦了！愿平安！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
王一宝平安喜乐,"
                    致敬前线医护人员，爱你们//@UNIQ-王一博:#致敬疫情前线医护人员#你们辛苦了！愿平安！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
王一宝平安喜乐,"
                    致敬前线医护人员，爱你们//@UNIQ-王一博:#致敬疫情前线医护人员#你们辛苦了！愿平安！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
王一宝平安喜乐,"
                    致敬前线医护人员，爱你们//@UNIQ-王一博:#致敬疫情前线医护人员#你们辛苦了！愿平安！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
蒋小胖泡泡,"
                    //@杨洋:#致敬疫情前线医护人员# 愿所有人健康平安！前线医护人员保护好自己，你们辛苦了！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
Mayday-HR,"
                    //@William威廉陈伟霆:#防控疫情我们在一起#一定要戴口罩，勤洗手，注意做好个人防护和个人的卫生。                ",01月22日17:20,微博 weibo.com,0,501699,8637,178439
徐梅女子,"
                    //@MD_摩登兄弟:#致敬疫情前线医护人员# 你们辛苦了。救助他人的同时一定一定保护好自己🙏                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
